#,City_name,Source url,Hotel Name,Location ,City,State,Zip,Phone,Rate,% of guests recommend,Stars out of 5,Count of reviews,Count of reviews__1,Number of starts out of 5,% of guests recommend__1,Room cleanliness,Service & Staff,Room comfort,Hotel condition
436,Boston,https://www.expedia.co.uk/Boston-Hotels-Handsome-2BR-In-Seaport-By-Sonder.h18723111.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Handsome 2BR in Seaport by Sonder,D Street W 1st St.,Boston,MA,2127,020 3564 5165,3.5,NA,3.0,2,2,3.0,NA,3.5,4.0,3.5,3.0
437,Boston,https://www.expedia.co.uk/Boston-Hotels-Contemporary-2BR-In-Downtown-Crossing-By-Sonder.h21964114.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Contemporary 2BR in Downtown Crossing by Sonder,Boylston Street Tamworth St.,Boston,MA,02116,020 3564 5165,3.5,NA,5.0,1,1,5.0,NA,5.0,4.0,5.0,5.0
438,Boston,https://www.expedia.co.uk/Boston-Hotels-Smart-1BR-In-South-End-By-Sonder.h17761965.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Smart 1BR in South End by Sonder,Harrison Avenue and Herald Street,Boston,MA,02118,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
439,Boston,https://www.expedia.co.uk/Boston-Hotels-W-Boston.h2800816.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&&exp_dp=163.73&exp_ts=1519290116154&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=6a0e7110-f84d-4783-9a2b-56c5132b20be&beaconIssued=2018-02-22T09:01:53,W Boston,Stuart Street,Boston,MA,NA,020 3564 5165,4.0,86%,4.4,"1,026",1026,4.4,86%,4.610138,4.478557,4.437621,4.5537
440,Boston,https://www.expedia.co.uk/Boston-Hotels-Serene-1BR-In-Seaport-By-Sonder.h18448092.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Serene 1BR in Seaport by Sonder,D Street W 1st St.,Boston,MA,2127,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
441,Boston,https://www.expedia.co.uk/Boston-Hotels-Charming-1BR-In-Fenway-By-Sonder.h17762159.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Charming 1BR in Fenway by Sonder,Beacon Street and Park dr,Boston,MA,02215,020 3564 5165,4.0,NA,5.0,1,1,5.0,NA,5.0,5.0,5.0,5.0
442,Boston,https://www.expedia.co.uk/Boston-Hotels-Bi-Level-2BR-In-Downtown-Crossing-By-Sonder.h20550643.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Bi-Level 2BR in Downtown Crossing by Sonder,Washington Street Essex St.,Boston,MA,02111,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
443,Boston,https://www.expedia.co.uk/Boston-Hotels-Charming-2BR-In-South-End-By-Sonder.h19545162.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Charming 2BR in South End by Sonder,Columbia Road & G Street Apt 1D,Boston,MA,02127,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
444,Boston,https://www.expedia.co.uk/Boston-Hotels-The-Verb-Hotel.h25280.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,The Verb Hotel,Boylston St,Boston,MA,NA,020 3564 5165,3.5,94%,4.5,"1,743",1743,4.5,94%,4.6979947,4.630943,4.4994264,4.4802465
445,Boston,https://www.expedia.co.uk/Boston-Hotels-Airy-2BR-In-Allston-By-Sonder.h17761808.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Airy 2BR in Allston by Sonder,Western Avenue and N Harvard,Boston,MA,02134,020 3564 5165,3.5,NA,4.0,2,2,4.0,NA,4.5,3.0,3.0,4.5
446,Boston,https://www.expedia.co.uk/Watertown-Hotels-Super-8-WatertownCambridgeBoston-Area.h855968.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Super 8 - Watertown/Cambridge/Boston Area,N Beacon St,Watertown,MA,NA,020 3564 5165,2.0,56%,2.9,851,851,2.9,56%,3.1351357,3.1386602,3.0763807,2.7321868
447,Boston,https://www.expedia.co.uk/Boston-Hotels-Bright-1BR-In-Downtown-Crossing.h20374564.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Bright 1BR in Downtown Crossing,Washington Street 204,Boston,MA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
448,Boston,https://www.expedia.co.uk/Boston-Hotels-Hip-3BR-In-Allston-By-Sonder.h17761397.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Hip 3BR in Allston by Sonder,Brainerd Road and Harvard St,Boston,MA,02134,020 3564 5165,3.5,NA,4.0,3,3,4.0,NA,4.0,4.0,3.6666667,3.6666667
449,Boston,https://www.expedia.co.uk/Boston-Hotels-Charming-2BR-In-South-End-By-Sonder.h19822797.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Charming 2BR in South End by Sonder,East Springfield Street Washington St,Boston,MA,02118,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
450,Boston,https://www.expedia.co.uk/Boston-Hotels-Classic-1BR-In-Brighton.h20374561.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Classic 1BR in Brighton,Elko Street 8,Boston,MA,NA,020 3564 5165,3.5,NA,5.0,1,1,5.0,NA,4.0,5.0,4.0,5.0
451,Boston,https://www.expedia.co.uk/Boston-Hotels-Bright-3BR-In-Brighton-By-Sonder.h21314089.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Bright 3BR in Brighton by Sonder,South Street Commonwealth Ave.,Boston,MA,2135,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
452,Boston,https://www.expedia.co.uk/Cambridge-Hotels-Spacious-4BR-In-Cambridge-By-Sonder.h17762119.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Spacious 4BR in Cambridge by Sonder,Story Street and Brattle st,Cambridge,MA,02138,020 3564 5165,4.0,NA,1.0,1,1,1.0,NA,3.0,1.0,3.0,2.0
453,Boston,https://www.expedia.co.uk/Boston-Hotels-Loft-Style-2BR-In-Downtown-Crossing-By-Sonder.h17762098.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Loft Style 2BR in Downtown Crossing by Sonder,Washington Street and Essex st,Boston,MA,02111,020 3564 5165,4.0,NA,5.0,1,1,5.0,NA,5.0,4.0,4.0,5.0
454,Boston,https://www.expedia.co.uk/Boston-Hotels-Stunning-2BR-In-Allston-By-Sonder.h17761805.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Stunning 2BR in Allston by Sonder,Western Avenue and N Harvard,Boston,MA,02134,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
455,Boston,https://www.expedia.co.uk/Boston-Hotels-Bright-1BR-In-Theater-District-By-Sonder.h17761558.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Bright 1BR in Theater District by Sonder,Boylston Street & Edgar Allen Poe Way,Boston,MA,02116,020 3564 5165,3.0,NA,4.0,1,1,4.0,NA,5.0,3.0,3.0,4.0
456,Boston,https://www.expedia.co.uk/Boston-Hotels-Hip-1BR-In-South-End-By-Sonder.h17761967.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Hip 1BR in South End by Sonder,Harrison Avenue and Herald Street,Boston,MA,02118,020 3564 5165,3.5,NA,5.0,1,1,5.0,NA,5.0,5.0,5.0,5.0
457,Boston,https://www.expedia.co.uk/Boston-Hotels-Posh-2BR-In-South-End-By-Sonder.h17761962.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Posh 2BR in South End by Sonder,Harrison Avenue and Herald,Boston,MA,02118,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
458,Boston,https://www.expedia.co.uk/Brookline-Hotels-Charming-2BR-In-Brookline-By-Sonder.h17761774.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Charming 2BR in Brookline by Sonder,Kent Street and Francis Street,Brookline,MA,02446,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
459,Boston,https://www.expedia.co.uk/Boston-Hotels-Simple-1BR-In-Downtown-Crossing-By-Sonder.h17761433.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Simple 1BR in Downtown Crossing by Sonder,Arch Street and Summer st,Boston,MA,02110,020 3564 5165,3.5,NA,4.0,2,2,4.0,NA,4.5,4.0,3.5,3.5
460,Boston,https://www.expedia.co.uk/Cambridge-Hotels-Parkside-On-Ellery.h17137131.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Parkside on Ellery,Ellery Street,Cambridge,MA,NA,020 3564 5165,3.0,80%,4.6,13,13,4.6,80%,4.857143,4.714286,4.357143,4.357143
461,Boston,https://www.expedia.co.uk/Boston-Hotels-Charming-1BR-In-Allston-By-Sonder.h17761801.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Charming 1BR in Allston by Sonder,Western Avenue and N Harvard,Boston,MA,02134,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
462,Boston,https://www.expedia.co.uk/Natick-Hotels-Travelodge-Natick.h18933.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Travelodge Natick,Worcester Street,Natick,MA,NA,020 3564 5165,2.0,56%,2.9,463,463,2.9,56%,3.0745137,3.2419004,3.035637,2.649764
463,Boston,https://www.expedia.co.uk/Boston-Hotels-Classic-1BR-In-Downtown-Crossing-By-Sonder.h17761446.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Classic 1BR in Downtown Crossing by Sonder,Arch Street and Summer st,Boston,MA,02110,020 3564 5165,3.0,NA,2.0,1,1,2.0,NA,2.0,3.0,5.0,5.0
464,Boston,https://www.expedia.co.uk/Boston-Hotels-Global-Luxury-Suites-At-Kenmore-Square.h9105296.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Global Luxury Suites at Kenmore Square,Boylston St.,Boston,MA,NA,020 3564 5165,4.0,79%,3.8,47,47,3.8,79%,3.9787233,3.5957446,3.8723404,3.8085105
465,Boston,https://www.expedia.co.uk/Cambridge-Hotels-Global-Luxury-Suites-At-Kendall-Square-Lofts.h10023553.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Global Luxury Suites at Kendall Square Lofts,Binney Street,Cambridge,MA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
466,Boston,https://www.expedia.co.uk/Cambridge-Hotels-Global-Luxury-Suites-At-Cambridge-Park.h16404405.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Global Luxury Suites at Cambridge Park,Cambridge Park Drive,Cambridge,MA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
467,Boston,https://www.expedia.co.uk/Waltham-Hotels-Global-Luxury-Suites-At-Waltham.h16194203.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Global Luxury Suites at Waltham,Black Bear Drive,Waltham,MA,NA,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
468,Boston,https://www.expedia.co.uk/Boston-Hotels-Global-Luxury-Suites-At-Fenway.h13206413.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Global Luxury Suites at Fenway,Boylston St.,Boston,MA,NA,020 3564 5165,4.0,80%,3.7,14,14,3.7,80%,3.7857144,3.2857144,3.7857144,3.7857144
469,Boston,https://www.expedia.co.uk/Boston-Hotels-Classic-2BR-In-Lower-Roxbury-By-Sonder.h17761474.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Classic 2BR in Lower Roxbury by Sonder,Tremont Street and St Cyprians Pl,Boston,MA,02120,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
470,Boston,https://www.expedia.co.uk/Boston-Hotels-Stunning-4BR-In-Downtown-Crossing-By-Sonder.h19310072.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Stunning 4BR in Downtown Crossing by Sonder,Hamilton Place Tremont St,Boston,MA,02108,020 3564 5165,3.5,NA,5.0,1,1,5.0,NA,5.0,5.0,5.0,5.0
471,Boston,https://www.expedia.co.uk/Boston-Hotels-Contemporary-2BR-In-Mission-Hill-By-Sonder.h21647581.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Contemporary 2BR in Mission Hill by Sonder,Tremont Street Saint Alphonsus Street,Boston,MA,2120,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
472,Boston,https://www.expedia.co.uk/Boston-Hotels-Sunny-2BR-In-South-End-By-Sonder.h21647273.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Sunny 2BR in South End by Sonder,Albany Street East Canton St.,Boston,MA,02118,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
473,Boston,https://www.expedia.co.uk/Boston-Hotels-Airy-2BR-In-Downtown-Crossing-By-Sonder.h19412418.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Airy 2BR in Downtown Crossing by Sonder,Hamilton Place Tremont st.,Boston,MA,02108,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
474,Boston,https://www.expedia.co.uk/Boston-Hotels-Modern-2BR-In-Allston-By-Sonder.h21301336.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Modern 2BR in Allston by Sonder,NA,Boston,MA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
475,Boston,https://www.expedia.co.uk/West-End-Hotels-Holiday-Inn-Express-Hotel-Suites-Boston-Garden.h24633.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Holiday Inn Express Hotel & Suites Boston Garden,Friend Street,Boston,MA,NA,020 3564 5165,3.0,78%,3.8,747,747,3.8,78%,4.1539483,4.214186,3.922254,3.7055395
476,Boston,https://www.expedia.co.uk/Boston-Hotels-Sleek-Studio-In-Downtown-Crossing-By-Sonder.h17761436.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Sleek Studio in Downtown Crossing by Sonder,Arch Street and Summer st,Boston,MA,02110,020 3564 5165,3.0,NA,3.0,2,2,3.0,NA,4.0,3.0,3.0,4.0
477,Boston,https://www.expedia.co.uk/Cambridge-Hotels-Spacious-5BR-In-Cambridge-By-Sonder.h17762118.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Spacious 5BR in Cambridge by Sonder,Story Street and Brattle St,Cambridge,MA,02138,020 3564 5165,4.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
478,Boston,https://www.expedia.co.uk/Brookline-Hotels-Stylish-Studio-In-Alston-By-Namastay.h22247852.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Stylish Studio in Alston,N Harvard St.,Brookline,MA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
479,Boston,https://www.expedia.co.uk/Brookline-Hotels-One-Bedroom-Apartment-Near-Fenway-Park-By-Namastay.h22184289.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,One Bedroom Apartment Near Fenway Park,Beacon St #408,Brookline,MA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
480,Boston,https://www.expedia.co.uk/Boston-Hotels-Upscale-Studio-In-Boston-By-Namastay.h22247842.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Upscale Studio in Boston by Namastay,"N Harvard St., Alston",Boston,MA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
481,Boston,https://www.expedia.co.uk/Brookline-Hotels-One-Bedroom-Apartment-Boston-By-Namastay.h22184392.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,One Bedroom Apartment Boston,Beacon St #306,Brookline,MA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
482,Boston,https://www.expedia.co.uk/Brookline-Hotels-Studio-Apartment-In-Brookline.h22184324.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Studio Apartment in Brookline,Beacon St #107,Brookline,MA,NA,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
483,Boston,https://www.expedia.co.uk/Boston-Hotels-Posh-2BR-In-Allston-By-Sonder.h17761799.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Posh 2BR in Allston by Sonder,Western Avenue and N Harvard,Boston,MA,02134,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
484,Boston,https://www.expedia.co.uk/Boston-Hotels-Artsy-3BR-In-Brighton-By-Sonder.h20550053.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&,Artsy 3BR in Brighton by Sonder,South Street Commonwealth Avenue,Boston,MA,02135,020 3564 5165,3.5,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
485,Boston,https://www.expedia.co.uk/Boston-Hotels-Taj-Boston.h395.Hotel-Information?chkin=22%2F2%2F2018&chkout=23%2F2%2F2018&rm1=a2&regionId=178239&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519290117508&vip=false&c=7834f53a-0d3e-4642-964a-864af0a4af50&&exp_dp=139.17&exp_ts=1519290116163&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=6a0e7110-f84d-4783-9a2b-56c5132b20be&beaconIssued=2018-02-22T09:01:53,Taj Boston,Arlington St,Boston,MA,NA,020 3564 5165,4.5,90%,4.4,"2,018",2018,4.4,90%,4.620913,4.5589695,4.4809217,4.2966123
